"","Customer","Geographic indicator","Months with service","Age in years","Marital status","Years at current address","Household income in thousands","Level of education","Years with current employer","Retired","Gender","Number of people in household","Customer category","Toll free service","Equipment rental","Calling card service","Wireless service","Long distance last month","Toll free last month","Equipment last month","Calling card last month","Wireless last month","Long distance over tenure","Toll free over tenure","Equipment over tenure","Calling card over tenure","Wireless over tenure","Multiple lines","Voice mail","Paging service","Internet","Caller ID","Call waiting","Call forwarding","Three way calling","Electronic billing","churn"
"358","ID0358","Zone 1",20,33,"Unmarried",13,44,"Undergraduate",8,"No","Female",1,"Category 2","No","Yes","No","No",6.4,0,29.05,0,0,124.45,0,550.75,0,0,"Yes","No","No","No","No","No","Yes","Yes","Yes","Yes"
"359","ID0359","Zone 1",72,52,"Married",21,63,"Did Not Complete High School",24,"No","Male",3,"Category 3","Yes","No","Yes","No",41.95,25.75,0,33.25,0,3114.75,1871.95,0,2305,0,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"360","ID0360","Zone 3",32,50,"Unmarried",28,57,"Graduate",20,"No","Male",1,"Category 3","Yes","No","Yes","Yes",4.6,38.5,0,37.75,23.5,123,1267.1,0,1205,707.4,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"361","ID0361","Zone 3",22,57,"Married",7,264,"Did Not Complete High School",35,"No","Female",2,"Category 3","No","No","Yes","No",3,0,0,6,0,68.35,0,0,105,0,"No","No","No","No","Yes","No","Yes","Yes","No","No"
"362","ID0362","Zone 2",6,24,"Unmarried",2,28,"Did Not Complete High School",5,"No","Male",2,"Category 3","Yes","No","Yes","No",4.4,9,0,28.25,0,35.1,57.8,0,155,0,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"363","ID0363","Zone 3",32,23,"Married",2,26,"Undergraduate",1,"No","Female",6,"Category 4","Yes","Yes","Yes","No",11,24,31.1,28.25,0,325,796.95,856.2,880,0,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No"
"364","ID0364","Zone 1",38,33,"Unmarried",3,38,"Graduate",0,"No","Male",1,"Category 2","No","Yes","Yes","No",10.95,0,27.2,12.25,0,412.8,0,958.85,465,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"365","ID0365","Zone 1",53,35,"Unmarried",15,59,"Undergraduate",5,"No","Female",1,"Category 3","Yes","No","Yes","No",16.85,23.25,0,18.5,0,888.45,1250.7,0,995,0,"No","No","Yes","No","No","Yes","Yes","No","No","No"
"366","ID0366","Zone 3",37,76,"Unmarried",38,117,"Graduate",21,"No","Female",1,"Category 1","No","No","Yes","No",7.5,0,0,6.25,0,273.7,0,0,230,0,"No","No","No","No","No","No","No","No","No","No"
"367","ID0367","Zone 1",47,35,"Married",13,70,"Graduate",9,"No","Female",2,"Category 4","Yes","Yes","No","Yes",10.75,33,47.4,0,45.85,551,1556.2,2138.25,0,2168.4,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No"
"368","ID0368","Zone 3",69,59,"Unmarried",37,104,"Completed High School",13,"No","Male",1,"Category 3","Yes","No","Yes","No",16,30.5,0,13.75,0,1120.75,2104.65,0,925,0,"Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"369","ID0369","Zone 3",63,56,"Unmarried",17,71,"Undergraduate",18,"No","Female",1,"Category 1","No","No","Yes","No",18.4,0,0,24.75,0,1162.9,0,0,1510,0,"No","No","No","No","No","No","No","Yes","No","No"
"370","ID0370","Zone 1",61,34,"Married",0,70,"Undergraduate",7,"No","Female",3,"Category 4","Yes","Yes","Yes","Yes",18.85,30,51.95,18.75,47.3,1230.7,1820.3,3045.8,1095,2840.2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"371","ID0371","Zone 1",56,38,"Married",8,56,"Graduate",10,"No","Male",2,"Category 4","Yes","Yes","Yes","Yes",25.1,26.75,44.95,11.5,27.4,1418.35,1435.25,2451.85,645,1553.5,"No","No","Yes","Yes","Yes","Yes","No","No","Yes","No"
"372","ID0372","Zone 3",40,57,"Married",18,68,"Did Not Complete High School",23,"No","Male",2,"Category 3","Yes","No","No","No",13.35,25.75,0,0,0,572.4,987.7,0,0,0,"No","No","No","No","No","Yes","No","Yes","No","No"
"373","ID0373","Zone 2",61,45,"Unmarried",21,80,"Completed High School",13,"No","Female",1,"Category 2","No","No","Yes","No",18.1,0,0,35.25,0,1114.75,0,0,2200,0,"Yes","No","No","No","No","No","No","No","No","No"
"374","ID0374","Zone 2",16,26,"Unmarried",7,21,"Graduate",1,"No","Male",6,"Category 4","Yes","Yes","No","Yes",3.55,11,44.75,0,30.8,56.85,182.25,638.55,0,438.4,"Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes"
"375","ID0375","Zone 2",7,43,"Unmarried",4,69,"Undergraduate",5,"No","Female",1,"Category 1","No","No","No","No",4.45,0,0,0,0,36.85,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"376","ID0376","Zone 3",20,31,"Married",10,39,"Completed High School",3,"No","Female",2,"Category 1","No","No","No","No",7.75,0,0,0,0,148.75,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"377","ID0377","Zone 2",35,38,"Unmarried",7,90,"Completed High School",18,"No","Male",4,"Category 2","Yes","No","Yes","No",6.8,17.75,0,14,0,245.95,558.35,0,425,0,"Yes","No","Yes","Yes","No","Yes","No","No","Yes","No"
"378","ID0378","Zone 1",60,37,"Married",12,64,"Doctorate",1,"No","Female",2,"Category 2","No","No","Yes","No",14.85,0,0,17.5,0,978.35,0,0,970,0,"Yes","No","No","No","No","No","No","No","No","No"
"379","ID0379","Zone 2",47,25,"Unmarried",2,28,"Completed High School",6,"No","Male",1,"Category 4","Yes","Yes","Yes","Yes",7.75,19.75,35.15,17,31.15,315.9,859.6,1535.05,770,1448.4,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"380","ID0380","Zone 2",33,28,"Married",3,24,"Completed High School",0,"No","Female",6,"Category 1","No","No","Yes","No",7.5,0,0,15.75,0,224.25,0,0,485,0,"No","No","No","No","No","No","No","No","Yes","No"
"381","ID0381","Zone 3",12,34,"Unmarried",2,44,"Completed High School",7,"No","Male",1,"Category 1","No","No","No","No",4.05,0,0,0,0,48.85,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"382","ID0382","Zone 1",10,31,"Unmarried",0,32,"Graduate",7,"No","Female",2,"Category 2","No","Yes","No","No",5.4,0,28.35,0,0,60.15,0,253.35,0,0,"Yes","No","Yes","Yes","No","No","No","No","Yes","Yes"
"383","ID0383","Zone 2",69,33,"Married",9,52,"Graduate",9,"No","Female",3,"Category 3","No","No","Yes","No",29.95,0,0,29,0,2142.8,0,0,1915,0,"Yes","No","No","No","No","No","Yes","Yes","No","No"
"384","ID0384","Zone 1",23,20,"Unmarried",1,15,"Undergraduate",0,"No","Female",1,"Category 2","No","No","No","No",7.5,0,0,0,0,199.65,0,0,0,0,"Yes","No","No","No","No","No","No","No","No","No"
"385","ID0385","Zone 1",53,31,"Unmarried",10,46,"Undergraduate",6,"No","Male",2,"Category 2","Yes","Yes","Yes","No",27.1,18.5,42.5,37.5,0,1408.35,935,2297.85,2015,0,"Yes","No","Yes","Yes","No","No","No","No","No","No"
"386","ID0386","Zone 2",60,57,"Married",14,107,"Completed High School",33,"No","Female",2,"Category 3","Yes","No","Yes","Yes",17.55,30.75,0,21.25,46.7,1035.2,1863.15,0,1245,2640,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"387","ID0387","Zone 2",33,33,"Unmarried",7,56,"Completed High School",11,"No","Male",1,"Category 1","No","No","Yes","No",13.45,0,0,16,0,470.9,0,0,470,0,"No","No","No","No","No","Yes","No","No","No","No"
"388","ID0388","Zone 3",67,40,"Married",21,40,"Graduate",7,"No","Female",4,"Category 4","No","Yes","Yes","Yes",24.35,0,46.6,15.25,37.45,1585.85,0,3013.25,1015,2396.15,"Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","No"
"389","ID0389","Zone 3",15,38,"Married",5,56,"Undergraduate",13,"No","Male",3,"Category 3","Yes","No","Yes","No",5.4,18,0,15,0,76.75,274.95,0,225,0,"No","No","No","No","Yes","Yes","Yes","No","No","No"
"390","ID0390","Zone 3",64,31,"Married",5,46,"Completed High School",7,"No","Female",4,"Category 2","No","Yes","Yes","Yes",24.15,0,34.8,17.75,33.2,1546.55,0,2214.1,1115,2148.15,"Yes","Yes","No","Yes","No","No","Yes","No","Yes","No"
"391","ID0391","Zone 2",46,49,"Married",13,51,"Completed High School",21,"No","Male",2,"Category 1","No","No","Yes","No",7.25,0,0,21.75,0,329.95,0,0,945,0,"No","No","No","No","No","No","No","No","No","No"
"392","ID0392","Zone 2",72,60,"Married",33,12,"Did Not Complete High School",20,"Yes","Male",3,"Category 4","Yes","No","Yes","Yes",53.75,68.5,0,10.25,43.95,3776.1,4938.6,0,780,3102.2,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No"
"393","ID0393","Zone 1",61,43,"Married",6,34,"Doctorate",6,"No","Male",3,"Category 4","Yes","Yes","Yes","Yes",25.05,39,56.8,32.75,51,1541.9,2536.1,3279.9,1980,3182.65,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"394","ID0394","Zone 3",54,27,"Unmarried",3,27,"Completed High School",6,"No","Female",5,"Category 4","Yes","Yes","Yes","Yes",12.4,35,48.3,5.75,43.5,660.85,1919.75,2484.3,315,2259.8,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No"
"395","ID0395","Zone 3",28,36,"Unmarried",3,42,"Undergraduate",7,"No","Female",1,"Category 3","Yes","No","Yes","No",12.9,28.25,0,14,0,363.65,820.15,0,370,0,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","No"
"396","ID0396","Zone 2",28,38,"Unmarried",8,119,"Doctorate",2,"No","Male",3,"Category 4","No","Yes","No","Yes",5.05,0,46.9,0,42.65,141.95,0,1262.7,0,1189.9,"Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes"
"397","ID0397","Zone 2",32,43,"Unmarried",13,146,"Did Not Complete High School",27,"No","Female",1,"Category 3","Yes","No","Yes","Yes",18.3,33.5,0,15.5,17.45,546.35,1090.65,0,510,559.45,"No","No","No","No","Yes","Yes","Yes","Yes","No","No"
"398","ID0398","Zone 2",52,46,"Unmarried",17,51,"Completed High School",13,"No","Female",3,"Category 2","No","No","Yes","No",12.5,0,0,15,0,638.7,0,0,755,0,"Yes","No","No","No","No","No","No","No","No","No"
"399","ID0399","Zone 1",48,62,"Unmarried",33,86,"Did Not Complete High School",22,"Yes","Female",1,"Category 3","Yes","Yes","Yes","Yes",16.35,33.5,38.95,18.75,30.6,729.3,1613.6,1763.1,920,1408.5,"No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No"
"400","ID0400","Zone 3",52,42,"Married",17,27,"Undergraduate",8,"No","Female",2,"Category 3","Yes","No","Yes","No",19.65,31,0,19.75,0,1008.8,1661.3,0,1050,0,"No","No","No","Yes","Yes","Yes","Yes","Yes","No","No"
"401","ID0401","Zone 1",37,43,"Unmarried",8,38,"Undergraduate",9,"No","Male",1,"Category 2","No","No","No","No",8.1,0,0,0,0,289.75,0,0,0,0,"Yes","No","No","No","No","No","No","No","No","No"
"402","ID0402","Zone 1",41,52,"Unmarried",26,928,"Undergraduate",29,"No","Male",3,"Category 3","Yes","No","Yes","No",7.65,25,0,13.5,0,344,1060.65,0,465,0,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"403","ID0403","Zone 2",43,27,"Married",3,21,"Completed High School",1,"No","Female",3,"Category 2","No","No","Yes","No",12.65,0,0,16.5,0,558.85,0,0,760,0,"Yes","No","No","No","No","No","No","No","No","No"
"404","ID0404","Zone 3",67,60,"Unmarried",24,24,"Did Not Complete High School",6,"No","Female",1,"Category 3","No","No","Yes","No",25.1,0,0,21.5,0,1659.1,0,0,1530,0,"Yes","Yes","No","No","No","No","Yes","Yes","No","No"
"405","ID0405","Zone 3",61,52,"Married",30,91,"Did Not Complete High School",25,"No","Female",2,"Category 1","No","No","Yes","No",13.8,0,0,47,0,840.15,0,0,2790,0,"No","No","No","No","No","No","No","No","No","No"
"406","ID0406","Zone 3",70,39,"Married",20,38,"Completed High School",8,"No","Female",4,"Category 3","Yes","No","Yes","No",30.3,26.5,0,51.25,0,2201,1981.65,0,3450,0,"Yes","No","No","No","Yes","No","No","Yes","No","No"
"407","ID0407","Zone 3",44,32,"Married",1,96,"Graduate",5,"No","Female",4,"Category 4","Yes","Yes","Yes","Yes",5.25,22,61.95,8.75,57.8,213.45,951.95,2803.5,360,2451.6,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"408","ID0408","Zone 3",46,45,"Unmarried",12,96,"Undergraduate",17,"No","Male",1,"Category 2","No","Yes","Yes","No",10.95,0,24.5,9.75,0,504.3,0,1032.75,410,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"409","ID0409","Zone 3",39,34,"Unmarried",2,54,"Undergraduate",5,"No","Male",1,"Category 1","No","No","Yes","No",6.5,0,0,13.25,0,265.45,0,0,460,0,"No","No","No","No","No","No","No","No","No","No"
"410","ID0410","Zone 2",39,59,"Unmarried",20,1668,"Graduate",27,"No","Female",1,"Category 2","Yes","No","No","No",8.2,15,0,0,0,303.95,595.6,0,0,0,"Yes","Yes","No","Yes","Yes","Yes","No","No","No","No"
"411","ID0411","Zone 2",50,29,"Married",10,53,"Graduate",0,"No","Female",4,"Category 4","Yes","Yes","Yes","Yes",13.2,46,53.15,11.5,46.4,593.35,2412.65,2499,540,2280,"Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No"
"412","ID0412","Zone 3",5,31,"Unmarried",1,21,"Undergraduate",1,"No","Female",2,"Category 1","No","No","No","No",2.6,0,0,0,0,16.1,0,0,0,0,"No","No","No","No","No","No","No","No","Yes","No"
"413","ID0413","Zone 2",10,34,"Unmarried",1,52,"Doctorate",3,"No","Female",1,"Category 2","No","Yes","No","Yes",4.3,0,32.55,0,25.4,47.45,0,332,0,255.7,"Yes","No","No","Yes","No","No","No","No","Yes","Yes"
"414","ID0414","Zone 1",72,69,"Unmarried",45,17,"Undergraduate",36,"Yes","Female",1,"Category 2","No","No","Yes","No",38.2,0,0,28.25,0,2751.65,0,0,2005,0,"Yes","No","No","No","No","No","No","No","No","No"
"415","ID0415","Zone 2",68,60,"Unmarried",40,262,"Completed High School",39,"No","Female",1,"Category 3","No","No","Yes","No",31.6,0,0,26,0,2112.25,0,0,1690,0,"Yes","No","No","No","Yes","Yes","Yes","No","No","No"
"416","ID0416","Zone 3",58,28,"Unmarried",5,34,"Doctorate",1,"No","Female",1,"Category 2","No","Yes","Yes","No",19.9,0,41.7,23.75,0,1144.6,0,2275.7,1335,0,"Yes","Yes","Yes","Yes","No","No","No","No","Yes","No"
"417","ID0417","Zone 3",18,44,"Married",10,107,"Did Not Complete High School",19,"No","Female",7,"Category 1","No","No","No","No",2.25,0,0,0,0,41.8,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"418","ID0418","Zone 1",65,45,"Married",25,67,"Doctorate",13,"No","Female",2,"Category 3","Yes","Yes","Yes","No",9.85,20.75,27.65,36,0,671.2,1391.85,1729.2,2305,0,"Yes","No","No","No","No","Yes","No","Yes","No","No"
"419","ID0419","Zone 3",8,45,"Unmarried",1,37,"Graduate",0,"No","Male",1,"Category 2","No","Yes","No","No",4.65,0,32.05,0,0,64.45,0,207.85,0,0,"Yes","No","No","Yes","No","No","No","No","Yes","Yes"
"420","ID0420","Zone 2",1,20,"Unmarried",1,21,"Completed High School",0,"No","Female",2,"Category 1","No","Yes","No","No",0.9,0,23.85,0,0,0.9,0,23.85,0,0,"No","Yes","Yes","No","Yes","No","No","No","Yes","Yes"
"421","ID0421","Zone 3",42,58,"Unmarried",7,22,"Did Not Complete High School",4,"No","Female",1,"Category 2","No","No","No","No",3.6,0,0,0,0,166.75,0,0,0,0,"Yes","No","No","No","No","No","No","No","No","No"
"422","ID0422","Zone 1",4,25,"Married",3,71,"Undergraduate",3,"No","Female",5,"Category 1","No","Yes","No","No",3.6,0,28.7,0,0,14.95,0,110.15,0,0,"No","Yes","No","Yes","No","No","No","No","Yes","Yes"
"423","ID0423","Zone 3",17,35,"Unmarried",4,77,"Undergraduate",8,"No","Female",1,"Category 3","Yes","No","No","No",8.1,15,0,0,0,144.4,251.1,0,0,0,"No","No","No","No","Yes","Yes","Yes","No","No","No"
"424","ID0424","Zone 2",8,24,"Married",1,18,"Graduate",0,"No","Female",5,"Category 4","Yes","Yes","Yes","Yes",2.95,17,39.3,20,34.3,16.8,134.25,296.7,165,260.8,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"425","ID0425","Zone 1",49,37,"Married",17,50,"Completed High School",12,"No","Female",2,"Category 2","No","No","Yes","No",4.2,0,0,16.5,0,243.1,0,0,800,0,"Yes","No","No","No","No","No","No","No","No","No"
"426","ID0426","Zone 1",56,46,"Married",21,33,"Graduate",7,"No","Male",2,"Category 2","No","Yes","Yes","No",22.7,0,32.9,8.5,0,1257.4,0,1846.85,525,0,"Yes","No","No","Yes","No","No","No","No","Yes","No"
"427","ID0427","Zone 1",62,57,"Married",21,94,"Did Not Complete High School",22,"No","Male",2,"Category 4","Yes","No","Yes","No",11.95,32,0,53,0,757.6,1999.95,0,3250,0,"Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No"
"428","ID0428","Zone 2",42,57,"Married",25,209,"Did Not Complete High School",40,"No","Female",4,"Category 1","No","No","Yes","No",9.45,0,0,11,0,383.45,0,0,475,0,"No","No","No","No","No","No","No","No","No","No"
"429","ID0429","Zone 1",13,32,"Unmarried",7,31,"Graduate",5,"No","Male",2,"Category 3","Yes","No","Yes","Yes",5.05,35.5,0,10.5,23.3,64.85,452.3,0,115,244.3,"No","Yes","No","No","Yes","Yes","Yes","Yes","No","No"
"430","ID0430","Zone 1",69,46,"Married",18,66,"Completed High School",19,"No","Male",4,"Category 2","No","No","Yes","No",21.85,0,0,46.5,0,1589.1,0,0,3265,0,"Yes","No","No","No","No","No","No","No","No","No"
"431","ID0431","Zone 2",45,59,"Unmarried",14,51,"Did Not Complete High School",15,"No","Male",2,"Category 1","No","No","Yes","No",5.95,0,0,5.25,0,236.3,0,0,175,0,"No","No","No","No","No","No","No","No","No","No"
"432","ID0432","Zone 2",66,42,"Married",18,118,"Completed High School",20,"No","Male",2,"Category 2","No","No","Yes","No",26.8,0,0,21.75,0,1774.75,0,0,1480,0,"Yes","No","No","No","No","No","No","No","No","No"
"433","ID0433","Zone 2",15,35,"Unmarried",10,25,"Completed High School",3,"No","Male",1,"Category 1","No","Yes","No","No",4.75,0,21.4,0,0,41.4,0,291.4,0,0,"No","No","No","Yes","No","No","No","No","Yes","Yes"
"434","ID0434","Zone 1",41,44,"Married",1,59,"Undergraduate",21,"No","Female",3,"Category 2","No","Yes","Yes","No",12.1,0,44.9,24.5,0,479.95,0,1853.3,1005,0,"Yes","Yes","No","Yes","No","Yes","No","No","Yes","No"
"435","ID0435","Zone 2",11,20,"Unmarried",1,20,"Completed High School",0,"No","Female",1,"Category 4","Yes","Yes","Yes","Yes",4.75,23,38.55,13.5,42.7,48,221.35,427.65,155,387.95,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"436","ID0436","Zone 3",45,30,"Married",0,63,"Doctorate",4,"No","Male",4,"Category 4","Yes","Yes","Yes","Yes",7.1,40.75,39.75,16.5,50.85,314.8,1849.5,1717.2,775,2239.65,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"437","ID0437","Zone 1",52,62,"Unmarried",23,36,"Graduate",17,"No","Male",1,"Category 1","Yes","No","Yes","No",13.35,18.5,0,18.5,0,709.25,978.85,0,915,0,"No","No","No","No","No","No","No","Yes","No","No"
"438","ID0438","Zone 1",42,56,"Unmarried",24,72,"Graduate",18,"No","Female",1,"Category 4","No","Yes","Yes","Yes",8,0,38.5,20.5,40.05,336.9,0,1573.85,770,1713.3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"439","ID0439","Zone 2",48,35,"Unmarried",11,50,"Did Not Complete High School",16,"No","Male",3,"Category 3","Yes","No","Yes","No",12.85,21.75,0,17,0,622.75,1018.55,0,790,0,"No","Yes","No","No","Yes","Yes","No","No","No","No"
"440","ID0440","Zone 3",4,31,"Unmarried",5,39,"Completed High School",5,"No","Male",2,"Category 4","Yes","Yes","Yes","Yes",4.9,26,41.55,10,36.4,19.65,95.95,111.7,25,142.9,"No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"441","ID0441","Zone 3",53,64,"Married",10,54,"Completed High School",20,"No","Female",2,"Category 4","Yes","Yes","Yes","Yes",9.65,39.25,51.15,53.5,74.8,483.55,2053.2,2658.05,2675,3817.55,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"442","ID0442","Zone 3",1,59,"Unmarried",4,9,"Did Not Complete High School",4,"Yes","Male",1,"Category 3","Yes","No","Yes","No",3.8,26.5,0,20.5,0,3.8,26.5,0,20.5,0,"No","No","No","No","Yes","Yes","Yes","No","No","No"
"443","ID0443","Zone 3",19,30,"Married",10,33,"Graduate",1,"No","Male",3,"Category 4","Yes","Yes","No","No",4.05,22.25,31.8,0,0,79.45,396.35,543.85,0,0,"No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"444","ID0444","Zone 2",33,30,"Unmarried",11,28,"Did Not Complete High School",9,"No","Male",1,"Category 1","No","No","No","No",7.4,0,0,0,0,246.55,0,0,0,0,"No","No","No","No","No","No","Yes","No","No","No"
"445","ID0445","Zone 3",42,36,"Married",14,44,"Completed High School",11,"No","Male",3,"Category 3","Yes","No","No","Yes",7,26.5,0,0,26.1,321.95,1161.3,0,0,1173.45,"No","No","Yes","No","Yes","Yes","Yes","Yes","No","No"
"446","ID0446","Zone 1",60,32,"Unmarried",12,34,"Graduate",4,"No","Female",2,"Category 2","No","No","Yes","No",23.95,0,0,10,0,1513,0,0,615,0,"Yes","No","No","No","No","No","No","No","No","No"
"447","ID0447","Zone 2",57,51,"Married",7,68,"Graduate",18,"No","Female",3,"Category 3","Yes","No","Yes","No",16.05,18.75,0,8.25,0,930.4,1096,0,365,0,"Yes","No","No","No","Yes","Yes","Yes","Yes","No","No"
"448","ID0448","Zone 1",64,39,"Unmarried",5,37,"Did Not Complete High School",9,"No","Male",1,"Category 1","No","No","Yes","No",10.2,0,0,17.5,0,640.75,0,0,1020,0,"No","No","No","No","No","No","No","No","No","No"
"449","ID0449","Zone 2",28,20,"Married",1,18,"Undergraduate",0,"No","Male",3,"Category 4","No","Yes","No","Yes",7.7,0,38.9,0,32,190.05,0,1041.1,0,873.3,"Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes"
"450","ID0450","Zone 1",29,35,"Married",10,55,"Completed High School",7,"No","Male",4,"Category 3","Yes","No","Yes","No",15.65,21.75,0,30.75,0,477.95,612.55,0,855,0,"No","No","No","No","No","Yes","Yes","Yes","No","No"
"451","ID0451","Zone 1",46,31,"Married",12,21,"Did Not Complete High School",5,"No","Male",5,"Category 3","No","No","Yes","No",8.95,0,0,9.25,0,369.95,0,0,415,0,"No","No","No","No","No","Yes","Yes","Yes","No","No"
"452","ID0452","Zone 1",22,41,"Married",9,29,"Undergraduate",11,"No","Male",4,"Category 1","No","No","No","No",12.75,0,0,0,0,274.85,0,0,0,0,"No","No","No","No","No","No","No","No","No","No"
"453","ID0453","Zone 2",10,56,"Unmarried",26,9,"Completed High School",6,"Yes","Male",2,"Category 1","No","No","No","No",3.2,0,0,0,0,36.9,0,0,0,0,"No","No","No","No","No","No","No","Yes","No","No"
"454","ID0454","Zone 3",50,41,"Unmarried",16,138,"Completed High School",18,"No","Female",1,"Category 2","Yes","Yes","Yes","No",12.35,19.75,27.85,14.5,0,585.05,937.85,1359.05,690,0,"Yes","No","No","No","No","No","No","No","Yes","No"
"455","ID0455","Zone 1",55,65,"Unmarried",34,28,"Graduate",12,"Yes","Female",1,"Category 4","Yes","No","Yes","Yes",18.6,46.25,0,14.75,41.2,1007.3,2610.55,0,835,2163.5,"No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","No"
"456","ID0456","Zone 2",15,54,"Unmarried",7,62,"Did Not Complete High School",11,"No","Male",1,"Category 1","No","No","No","No",3.15,0,0,0,0,54.25,0,0,0,0,"No","No","No","No","Yes","No","No","No","No","No"
"457","ID0457","Zone 1",31,32,"Married",13,37,"Undergraduate",8,"No","Female",3,"Category 4","Yes","No","Yes","Yes",4.6,19.75,0,8.75,56.45,140.55,593.75,0,290,1771.1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No"
